EarthquakeDepth,M,Rrup,Rjb,lnPGA,lnPGV,lnVs30,Residual
16.33,3.6,143.21,142.37,-9.982190558011538,-6.686612608094741,6.541029999189903,-1.07789445186497
9.82,3.6,211.37,211.25,-11.00528946264264,-7.485662886858136,6.561030665896573,-0.747912639151929
4.25,4.2,255.8,255.95,-12.395535367859496,-7.455487119083452,6.565264970035361,-2.55983220737142
5.46,4.4,299.2,299.38,-12.2134271235266,-7.279467315437233,6.1070228877422545,-2.57872934840199
0.13,3.8,128.08,128.12,-9.295784258121731,-5.575985347803146,6.569481420414296,-0.16880821107509
5.15,3.6,86.8,86.75,-6.982160524547991,-3.6976577105148016,6.569481420414296,1.50778729762848
8.65,4.0,268.15,268.18,-12.097089298258869,-7.795003264078563,6.363028103540465,-2.01877251330577
8.43,3.6,208.23,208.17,-9.089794046612763,-6.4260178236231695,6.464588303689961,1.15707130027754
6.2,3.5,149.15,149.12,-10.829828620263784,-6.750751530172472,6.037870919922137,-1.29500096908362
9.82,5.0,114.4,114.26,-5.436595067953982,-1.3167676641431234,6.551080335043404,0.322717702628538
3.31,4.0,174.9,175.01,-9.182439545358688,-5.306554821411223,6.309918278226516,-0.0500078179928618
5.03,3.5,213.78,213.82,-10.697560651686034,-6.9228689167921855,5.726847747587197,-0.321603756550683
3.8,3.5,259.27,259.35,-10.76717425940554,-6.945296048032039,6.037870919922137,0.39537325220908
12.89,4.5,65.09,63.99,-4.622630677027985,-1.3165174717219845,6.1070228877422545,0.765787309087035
12.7,4.1,143.07,142.67,-8.463716217992165,-5.142602978521381,5.683579767338681,-0.841678628691689
10.17,3.7,305.04,304.99,-11.559022095959337,-7.673923705473626,6.565264970035361,-0.393562395098218
3.27,3.7,101.66,101.72,-9.255455202964663,-4.690256214015777,6.035481432524756,-0.820555677508182
7.19,3.7,129.6,129.51,-8.485804074930956,-4.518809937603356,5.683579767338681,0.0779929569954181
1.25,4.6,186.42,186.55,-9.299462032229899,-4.987572604230485,5.953243334287785,-1.3494940484636
5.63,3.6,83.87,83.78,-7.405335675998107,-3.958066943929553,5.598421958998375,0.53737822205512
8.26,5.0,243.39,243.6,-6.148945084763386,-1.860940365533422,6.102558594613569,1.37323970299411
6.77,3.6,156.5,156.45,-9.460470610258342,-5.759629500506083,6.541029999189903,0.178124171145726
6.87,4.5,142.69,142.75,-6.581901649317977,-2.2801111349203724,5.384495062789089,0.35342022666381
5.91,3.9,115.66,115.65,-11.113850262225798,-6.9150778537125674,6.53813982376767,-2.753997772335
-1.17,4.0,217.66,216.96,-10.437824309614085,-6.263199309884026,6.052089168924417,-0.594255770789141
6.77,3.6,159.21,159.17,-9.732362880888076,-6.125667662430547,5.811140992976701,-0.395426879073732
7.82,4.2,209.21,209.27,-8.308373417345248,-3.9609870672168928,6.035481432524756,0.491009027507992
7.5,4.6,170.27,170.36,-8.212476805208913,-4.070204707252127,5.91350300563827,-0.856223743038303
7.42,4.0,78.12,77.89,-9.188659216102531,-5.305670675982503,6.621405651764134,-1.85721277437089
12.65,3.7,72.13,71.1,-8.783727920193279,-4.4239871937795385,6.22455842927536,-1.42461566870988
0.7,4.7,272.52,272.65,-8.210586671272782,-3.1563227343317064,5.988961416889864,0.673459708992588
1.26,4.4,271.02,271.15,-10.221203191111993,-5.718997457703027,6.192362489474872,-0.644038398888455
7.99,3.7,218.09,218.06,-10.435772693482551,-6.853874948859135,6.184148890937483,-0.382109811248464
3.05,3.7,115.03,115.1,-9.609257514876818,-4.777671301552289,5.968707559985366,-0.940322372805767
12.58,3.9,289.05,288.92,-11.080235343750246,-6.900151362172909,6.419994928147142,-0.729996345128752
8.83,3.5,81.94,81.56,-5.787582138359274,-2.2256372000925033,5.926926025970411,2.30529019641445
9.98,4.5,235.92,235.96,-8.677461479038982,-4.646692165023688,5.69035945432406,-0.460068648958542
16.18,4.0,164.11,163.46,-9.816201333319084,-6.119144475845356,6.556778356158042,-1.43424504957017
0.79,3.7,265.25,265.32,-11.867330814958313,-7.506475178469072,6.238324625039508,-0.803798655358126
1.59,3.8,217.14,217.24,-10.082752266239234,-6.970507524460434,6.495265555937008,0.241325710947791
9.78,5.0,200.84,200.96,-8.178613248996838,-4.319768261098113,6.536691597591305,-1.08668988046911
7.99,3.6,40.71,40.01,-6.595404935699658,-3.1790309075324297,5.786897381366708,0.0772705230397337
9.75,3.6,314.19,314.15,-7.644836416197541,-3.930935066396264,6.513230110912307,3.8381282808154
5.46,4.4,13.3,12.29,-3.6147376796743753,0.15881697571459621,5.963579343618446,-0.031240886666708
1.56,4.6,305.37,305.53,-10.045815164428305,-5.388947289859473,6.186208623900494,-0.519825597701184
1.65,3.9,189.34,189.45,-9.484959971218458,-5.3891508895495495,6.684611727667927,0.335086291500131
2.7,6.5,94.86,93.94,-4.181026088164024,0.8781417034615873,6.2285110035911835,-0.40757129927742
6.32,3.6,280.73,280.76,-12.519286538608906,-7.813727505213523,6.1224928095143865,-1.41537290320064
6.04,4.2,159.12,159.18,-8.184840822665162,-3.964876200038207,6.466144724237619,0.206268732083876
-1.21,3.5,122.88,122.06,-9.687288812696737,-5.467201641351548,6.436150368369428,0.0068282013524623
5.0,4.2,247.86,248.01,-9.5619890544712,-5.036789236158622,5.91350300563827,-0.171074032644727
5.95,4.0,188.63,188.7,-10.22489913629097,-5.764574231688948,6.579251212010101,-0.916170162112172
10.94,4.7,218.43,218.45,-8.472786382029696,-3.687047612959913,5.955837369464831,-0.838000214197383
15.2,3.8,102.01,100.97,-9.622606177494525,-5.4373034719625375,6.522092798170152,-1.82375089030424
7.84,3.8,9.88,7.02,-9.861797295065267,-6.3265979283961205,6.0867747269123065,-5.48342392981063
4.99,3.8,288.59,288.69,-9.769622020742316,-5.214268779288486,6.159095388491933,1.08552085258458
5.99,4.1,177.28,177.35,-10.275168351841288,-6.412674050287372,6.551080335043404,-1.35788068291044
2.27,3.5,251.57,251.66,-12.589284220502416,-8.62631348842449,6.184148890937483,-1.36760407239303
5.97,4.0,170.37,170.42,-11.242714298889993,-6.620950516254016,6.343880434126331,-2.30659547065586
8.4,4.3,299.94,300.04,-10.477852055026474,-6.150035702858365,6.565264970035361,-0.565633354752777
3.03,3.5,65.32,65.34,-8.413007245295214,-5.033783841244453,6.436150368369428,-0.16972293485796
10.87,3.9,157.4,157.17,-11.479456163367818,-6.813772525272672,6.424869023905388,-2.75340978044946
4.36,3.6,249.26,249.33,-11.57693210624764,-6.969947168946926,6.595780513961311,-0.520507045026749
9.28,3.6,89.27,88.88,-9.663498070058765,-5.840628015866444,6.208590026096629,-1.51680730563172
3.14,3.5,166.76,166.84,-9.709296385771845,-5.879464279471439,5.783825182329737,0.143098257414659
7.44,3.6,188.53,188.5,-8.619360865178404,-5.075525733149673,5.863631175598097,1.131354268366
14.19,4.1,113.87,113.15,-7.53616414586437,-4.258071962803473,5.91350300563827,-0.388399151930991
5.94,4.0,246.99,247.09,-10.229399703648275,-6.642011424076947,6.073044534100405,-0.395156667424517
1.16,3.6,214.42,214.5,-10.724521878779036,-7.207415928989506,6.184148890937483,-0.127801334443678
6.44,3.8,284.55,284.62,-10.872611079009875,-6.814146363689788,6.148468295917647,-0.149221911573656
4.34,3.9,211.31,211.42,-3.6457241454895026,-0.33300066151726115,5.863631175598097,5.93828943481348
3.92,4.3,307.42,307.6,-11.873900426461628,-7.240634193325606,6.07073772800249,-1.8625258379092
2.27,3.6,213.03,213.13,-11.028667414435262,-7.084715525319399,6.53813982376767,-0.344902711361069
4.02,3.5,13.2,12.64,-6.605955013886488,-2.9954603105392845,5.472270673671475,-1.26972368840543
4.77,4.5,218.42,218.61,-10.646445884295426,-6.671862387006987,6.453624998892692,-2.00792908193589
7.72,3.6,184.37,184.31,-10.042893607246814,-6.5578219084694,5.863631175598097,-0.365892047633462
10.05,4.1,160.69,160.55,-9.48559368247358,-5.117353380836845,6.418364935936212,-1.09831481734928
1.48,3.5,291.63,291.72,-10.87145207222891,-7.334552716884995,6.535241271013659,1.03496349559043
9.57,3.6,308.04,308.0,-12.61766011711632,-7.400650599051781,6.220590170099739,-1.33174373565504
8.42,3.7,288.36,288.37,-12.209207052655874,-8.395084856700196,6.46302945692067,-1.18712936926406
10.55,3.5,276.23,276.13,-13.21560331164658,-8.767210953589258,6.113682179832232,-2.18601270891672
5.94,4.0,28.97,28.47,-4.884171313774643,-1.1493119382449826,5.5053315359323625,0.394915417051331
9.96,3.6,233.67,233.57,-12.710844762131757,-8.140676988574594,6.424869023905388,-2.23709913068853
7.06,4.1,30.65,29.96,-6.987213377572869,-3.7098667548586826,6.1224928095143865,-1.61457318549059
10.45,4.9,230.74,230.85,-8.397770079198757,-3.857877350391773,6.113682179832232,-0.934335637363972
0.7,4.1,56.27,56.33,-8.08076179307822,-4.078637604860914,6.71901315438526,-1.12338572905013
19.34,4.0,102.12,100.35,-8.19386137751337,-4.591705542522205,5.937536205082426,-1.32562071868764
10.23,4.1,29.33,27.7,-3.140949324012404,0.5350633426640108,6.319958614030018,2.0841299935592
6.5,4.3,98.5,98.46,-7.353777697892383,-4.289777206923093,6.565264970035361,-0.202751238143252
10.55,3.5,196.51,196.33,-7.958369374149669,-4.413458438688636,6.324358962381311,2.16337684275021
11.7,5.0,254.02,254.15,-8.510508384607515,-3.9819170149609096,6.51471269087253,-0.853116416437883
7.25,3.6,205.54,205.52,-9.361783360909284,-5.447108948692503,6.3561076606958915,0.86310184566266
16.67,4.4,137.03,136.21,-6.645303172219047,-2.8166410118832776,6.102558594613569,0.210846214874835
8.38,4.3,148.15,148.11,-7.579456340381569,-4.132779034144041,6.1779441140506,0.162445410923218
7.2,4.2,183.29,183.33,-11.110374933450311,-6.049983971408515,6.220590170099739,-2.5446660549772
1.65,4.5,87.01,87.11,-7.274719952506129,-3.073003890913922,5.3471075307174685,-1.09775672370488
1.71,3.7,308.11,308.21,-10.256872286585228,-6.751085945057256,6.536691597591305,1.39529202329296
4.5,4.9,203.03,203.24,-9.527141656636699,-5.00572793490421,6.137727054086234,-2.08725751845332
7.11,3.8,206.36,206.36,-9.841251636610377,-5.95833024169045,6.023447592961033,-0.184850400138076
11.51,3.6,271.74,271.59,-13.394764139437232,-8.928138488366212,6.501289670540389,-2.5043739787786
5.26,4.2,18.31,17.62,-5.882440542229012,-1.6551595991992545,6.144185634125646,-1.35398904519286
8.84,3.5,58.33,57.71,-10.121262590142303,-5.480539728261986,6.20050917404269,-2.50235300223378
6.84,3.5,227.26,227.25,-9.641735952632326,-5.372064579167921,6.20050917404269,1.03206304090431
3.75,3.7,250.77,250.87,-8.773143355277718,-4.944132893258432,5.313205979041787,1.51720568848586
16.8,4.6,262.62,262.37,-9.40122468071634,-5.1931253910923125,6.452048954437226,-1.08800216585208
9.44,5.6,209.75,209.9,-8.579532905037146,-3.1036848791093705,5.648974238161206,-2.64443238322618
10.45,4.9,312.36,312.55,-9.095921477591688,-4.179173631269757,5.988961416889864,-0.718593940415037
4.97,4.1,166.94,167.03,-8.656455258749745,-4.374058465024705,6.522092798170152,0.152468014916247
9.37,3.7,95.78,95.43,-9.469111100933544,-5.383875254909683,6.244166900663736,-1.38972114135031
7.97,3.8,307.69,307.72,-9.899951910292057,-5.638644130323536,5.872117789475416,0.875405819748837
14.35,3.7,280.71,280.46,-8.108400293215398,-4.398156016603766,6.565264970035361,2.54631731643058
7.0,4.1,99.06,98.97,-9.048581961599776,-4.855084754529998,5.978885764901122,-1.7584622233756
5.64,3.5,300.88,300.93,-9.519121417216992,-4.879725670306081,6.551080335043404,2.27223365138182
9.22,3.6,23.77,22.07,-3.550953596310892,-0.9699122871904788,6.309918278226516,2.49419131708419
3.1,3.8,42.94,42.91,-7.25098852581076,-4.197392952902148,6.556778356158042,-0.295322214908127
2.4,4.3,182.57,182.71,-8.951259800624934,-4.807683401181013,5.8377304471659395,-0.526980864888916
15.05,4.0,322.21,322.02,-11.173018633328962,-7.124791530376684,6.556778356158042,-0.73293994787943
11.3,5.6,120.16,119.78,-8.436026054611686,-3.092573933475556,6.4967749901858625,-3.46768055523573
6.39,3.5,56.81,56.54,-8.573763542904631,-5.310389947782306,6.343880434126331,-0.797283748626116
6.47,4.2,136.18,136.2,-8.405614116141768,-4.58143178461003,6.532334292222349,-0.370100727148655
27.54,3.8,211.23,209.51,-11.542617358668048,-7.895267855731173,5.75890177387728,-2.65472001101468
1.48,3.5,235.14,235.22,-10.882637948949917,-6.953257521295482,6.137727054086234,0.156520188068656
6.84,3.6,249.07,249.08,-11.403279445216748,-7.138551134636224,5.811140992976701,-0.85435655418069
14.76,3.9,123.18,122.43,-8.44310493017106,-4.129692317767346,6.309918278226516,-0.542999921249701
0.44,4.4,122.89,122.97,-6.626119523721602,-3.0791902767153543,5.429345628954441,0.566567827974986
11.15,4.0,248.2,248.1,-8.81419139120409,-4.918743372613096,5.863631175598097,0.650026121778774
12.58,3.9,261.05,260.89,-10.76869864784594,-6.6411615865524265,6.115892125483034,-0.892497441388247
11.52,3.9,186.94,186.73,-11.151781870339923,-6.747814991325341,6.2166061010848646,-2.12801939368078
10.7,3.5,258.4,258.28,-7.995239870758621,-4.2323236598099205,6.385194398997726,2.94050894509956
1.49,4.2,311.04,311.17,-12.067653569614109,-8.064450745423173,6.07993319509559,-1.66196552161752
3.95,4.9,104.89,104.98,-6.79241014593022,-2.9325439385075667,5.863631175598097,-0.995078158154575
9.17,3.5,150.54,150.35,-12.205862927522533,-7.946780076409022,6.386879319362645,-2.64857255465585
8.05,3.5,272.44,272.42,-11.673341348596484,-7.384874757940903,5.8377304471659395,-0.680793923064336
2.38,4.0,331.65,331.79,-11.231559874554907,-7.447571258252803,6.565264970035361,0.0140346668486213
5.15,3.5,237.91,237.96,-12.409413569548203,-8.517193191416238,6.536691597591305,-1.34976473314851
2.27,3.9,141.38,141.49,-7.371703837226769,-3.833023210630004,5.8888779583328805,1.32371282369053
5.78,5.2,309.91,310.21,-9.286376665223472,-3.620516605049439,5.683579767338681,-1.35449322488418
3.6,4.3,299.75,299.93,-11.618063983049119,-6.923239482905256,6.541029999189903,-1.45540922264458
16.95,2.5,22.53,15.17,-6.656132187231591,-3.758248439179876,5.594711379601839,0.920441999948069
15.5,5.4,38.85,35.97,-3.4832957056680005,0.22304466642526027,6.319958614030018,-0.451272757751495
-0.83,4.2,198.24,197.84,-9.466210583524848,-5.135643195100917,6.100318952020064,-0.308076532571198
10.5,6.4,207.38,207.08,-4.918873876433494,-0.22859082329761013,5.971261839790462,-0.0725938256572798
10.5,6.4,237.1,236.98,-5.336466478071491,0.23118386121835874,5.429345628954441,-0.407591602352321
7.73,3.8,81.08,80.82,-6.209876808646297,-2.749317607303522,6.57507584059962,1.58214721863952
1.49,4.2,169.97,170.09,-10.645997597226826,-6.146649308079566,6.432940092739179,-1.85827505458454
2.27,3.6,51.2,51.24,-9.832696078172173,-5.191152765231817,6.222576268071369,-2.27449982881984
9.18,4.0,308.06,308.08,-10.053329133214303,-5.8954361162168265,6.2422232654551655,0.402794173836426
10.16,4.5,114.41,114.18,-6.560800604162803,-3.251013811849008,6.436150368369428,0.202458615625878
12.4,3.6,94.92,94.2,-6.759335273863864,-4.56594947283481,5.961005339623274,1.21816590113946
7.99,4.0,78.18,77.88,-8.17570917761463,-4.052240931748184,6.115892125483034,-1.11154287857265
10.55,3.5,297.49,297.41,-11.174083680802665,-7.709644263093936,6.520621127558696,0.294093310531188
4.49,3.8,29.8,29.55,-6.924901437817107,-3.2365307601069215,6.666956792429207,-0.552520313604809
15.83,4.2,133.57,132.82,-4.99806948066099,-2.217071378608055,6.1903154058531475,2.31865980406396
3.21,3.7,317.74,317.85,-12.003859968623617,-7.73278280446771,6.095824562432225,-0.532939564703222
8.75,3.6,33.65,32.61,-7.390281047988314,-3.9526989689447807,6.102558594613569,-0.904148719109328
6.98,4.4,70.06,69.88,-7.122397605821538,-3.672037755062142,6.401917196727186,-0.927240909627682
1.65,3.6,134.79,134.88,-10.403771634110207,-6.217966732323865,6.517671272912275,-0.840704351524703
2.01,3.6,250.71,250.81,-12.548576701050306,-7.877302573299243,6.186208623900494,-1.53758294824304
16.59,3.5,205.71,205.13,-8.055202958842406,-4.628210885987671,5.752572638825633,1.59004550147323
2.11,3.5,95.34,95.41,-9.114846118205419,-5.960734392332806,6.102558594613569,-0.280925855161792
5.46,4.4,162.24,162.35,-7.343799240907605,-3.2476804225934863,6.102558594613569,0.524834343921814
-0.83,4.2,54.9,54.39,-7.084142136990006,-3.31691233774341,5.991464547107982,-0.640272688346458
2.14,3.7,192.65,192.74,-9.540612598443523,-6.009882888170609,6.052089168924417,0.431897690177216
9.9,3.6,52.74,51.91,-9.103145998863297,-5.5103226542667985,6.565264970035361,-1.75489578081304
14.86,4.0,224.24,223.92,-11.081361903660556,-7.201329194302207,6.536691597591305,-1.80646256672958
13.29,3.6,72.37,71.25,-7.413593361237089,-4.56594947283481,6.263398262591624,0.149893314141237
8.96,3.6,252.1,252.05,-10.128348953509528,-6.067461317302803,6.234410725718371,0.540086994750519
11.22,3.6,245.17,245.02,-10.396482066333077,-6.323880868086603,6.148468295917647,0.0219341658221328
10.06,3.6,9.2,2.28,-9.305750556780842,-5.6722838075968305,6.555356891810665,-4.49702738033648
1.46,3.5,327.42,327.51,-10.272365884413173,-6.706185496910418,6.363028103540465,1.95905360597279
8.99,3.7,88.04,87.68,-9.347061750055541,-5.152516840996794,6.249975242259483,-1.40686906130301
7.04,3.7,231.61,231.62,-10.301259201343596,-6.351889829066859,5.683579767338681,-0.256786798346972
9.99,5.4,269.12,269.37,-8.425574498591859,-3.9223863195471647,6.12029741895095,-1.29225130202089
5.65,3.5,241.06,241.1,-12.5357877232576,-8.578534376152572,5.958424693029782,-1.73601426409478
5.76,4.4,139.9,139.99,-10.992073790445616,-6.578465632658377,6.054439346269371,-3.51160973340842
10.0,4.5,238.79,238.84,-9.85989893106007,-5.72727748341041,6.625392368007956,-1.16830814341566
7.44,3.6,197.96,197.93,-10.573599532278477,-7.078447187053946,6.565264970035361,-0.363206880562682
2.44,3.9,200.02,200.13,-8.41746012519186,-4.338703578417647,6.102558594613569,1.23224251294072
2.5,3.9,64.19,64.25,-8.818298284200159,-4.141436169755951,5.683579767338681,-1.79086915913194
-1.84,3.6,192.24,190.97,-7.163754489453169,-3.7172541141287017,6.507277712385012,3.45132757393484
5.46,3.6,324.41,324.48,-12.419390353937539,-8.069425233795009,5.953243334287785,-0.849388558533304
2.81,4.6,73.45,73.51,-8.685202814278837,-4.628856873690593,6.57507584059962,-2.52539967054377
8.23,4.2,67.83,67.49,-6.559983975068587,-3.126487181325178,6.19644412779452,-0.156610719111294
13.46,3.6,32.22,29.48,-9.174118767039946,-5.581007758193863,6.208590026096629,-2.96268754135508
6.64,4.2,218.36,218.46,-7.3951735222188315,-3.4973926600506933,6.102558594613569,1.62091117857272
-0.12,3.8,69.78,69.77,-9.725454913347733,-4.658940904552972,5.966146739123692,-2.05979923967338
1.76,3.8,283.9,284.0,-11.364505459851955,-6.717134919373487,6.102558594613569,-0.412881555525203
14.04,3.5,221.68,221.32,-11.417412942002299,-7.478818888901098,6.561030665896573,-1.04195244984258
4.08,4.7,119.25,119.36,-6.533429128236635,-3.5307694114900925,6.539585955617669,0.269663971562856
